"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4"
"19417",98,"1",17,2137,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.669,0.587,1,0,1,1,1,1,1,1,0.0820000000000001,0,2,0.005,"null","blue","orange","null",2,1,0.448,0.587,0.669,0.185
"19418",98,"1",18,1565,"blue","orange","blue","orange","right","left","k","right","left","0","1",0.194,0.421,0,0,0,1,1,0,0,0,0.227,0,2,0,"orange","null","null","blue",2,1,0.421,0.59,0.651,0.194
"19419",98,"1",19,2120,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.181,0.582,0,1,0,1,1,1,0,0,0.401,0,2,0,"null","blue","null","orange",2,1,0.426,0.582,0.683,0.181
"19420",98,"1",20,2080,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.417,0.225,1,0,0,1,1,1,0,1,0.192,0,2,0,"orange","null","null","blue",2,1,0.417,0.602,0.708,0.225
"19421",98,"1",21,3016,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","0",0.591,0.431,0,0,0,1,1,1,0,1,0.16,0,2,0,"orange","blue","null","null",2,1,0.431,0.591,0.679,0.199
"19422",98,"1",22,1105,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.572,0.7,0,1,0,1,1,1,0,0,0.128,0,2,0,"null","orange","blue","null",2,1,0.421,0.572,0.7,0.196
"19423",98,"1",23,2338,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.167,0.703,1,0,0,1,1,0,1,0,0.536,0,2,0,"null","null","blue","orange",2,1,0.434,0.518,0.703,0.167
"19424",98,"1",24,1606,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.495,0.152,1,0,0,1,1,1,0,1,0.343,0,2,0.005,"null","orange","null","blue",2,1,0.44,0.495,0.721,0.152
"19425",98,"1",25,962,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.163,0.48,0,0,1,1,1,1,1,0,0.317,0,2,0,"null","orange","null","blue",2,1,0.433,0.48,0.736,0.163
"19426",98,"1",26,1614,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","0","0",0.742,0.454,0,0,0,1,1,0,0,1,0.288,0,2,0,"blue","null","orange","null",2,1,0.454,0.475,0.742,0.193
"19427",98,"1",27,976,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.473,0.743,1,0,1,1,1,1,1,0,0.27,0,2,0.005,"orange","null","blue","null",2,1,0.473,0.482,0.743,0.196
"19428",98,"1",28,1913,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.785,0.456,0,0,1,1,1,1,1,1,0.329,0,2,0.005,"orange","null","blue","null",2,1,0.456,0.523,0.785,0.204
"19429",98,"1",29,1091,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.193,0.452,0,0,0,1,1,0,1,0,0.259,0,2,0,"blue","null","null","orange",2,1,0.452,0.517,0.765,0.193
"19430",98,"1",30,1634,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.504,0.769,1,0,0,1,1,0,0,0,0.265,0,2,0.005,"null","orange","blue","null",2,1,0.456,0.504,0.769,0.199
"19431",98,"1",31,839,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.194,0.807,0,0,0,1,1,0,1,0,0.613,0,2,0,"null","null","orange","blue",2,1,0.453,0.512,0.807,0.194
"19432",98,"1",32,1451,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.795,0.206,1,0,1,1,1,1,1,1,0.589,0,2,0.005,"null","null","blue","orange",2,1,0.454,0.481,0.795,0.206
"19433",98,"1",33,2246,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.188,0.51,0,0,1,1,1,0,1,0,0.322,0,2,0,"null","blue","null","orange",2,1,0.45,0.51,0.769,0.188
"19434",98,"1",34,826,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","0",0.172,0.73,0,1,0,1,1,1,0,0,0.558,0,2,0,"null","null","orange","blue",2,1,0.451,0.556,0.73,0.172
"19435",98,"1",35,696,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.459,0.166,0,0,0,1,1,1,0,1,0.293,0,2,0,"orange","null","null","blue",2,1,0.459,0.577,0.717,0.166
"19436",98,"1",36,614,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.15,0.566,1,0,1,1,1,0,1,0,0.416,0,2,0,"null","blue","null","orange",2,1,0.432,0.566,0.684,0.15
"19437",98,"1",37,1490,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","0",0.688,0.547,1,0,0,1,1,0,1,1,0.141,0,2,0,"null","blue","orange","null",2,1,0.448,0.547,0.688,0.15
"19438",98,"1",38,681,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","0",0.55,0.15,1,0,1,1,1,0,1,1,0.4,0,2,0,"null","orange","null","blue",2,1,0.415,0.55,0.669,0.15
"19439",98,"1",39,1080,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.402,0.534,1,0,0,1,1,1,0,0,0.132,0,2,0.005,"orange","blue","null","null",2,1,0.402,0.534,0.706,0.15
"19440",98,"1",40,3870,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","1",0.548,0.388,1,0,1,1,1,1,1,1,0.16,0,2,0.005,"blue","orange","null","null",2,1,0.388,0.548,0.736,0.162
"19441",98,"1",41,1200,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.709,0.153,0,0,0,1,1,0,0,1,0.556,0,2,0.005,"null","null","blue","orange",2,1,0.376,0.537,0.709,0.153
"19442",98,"1",42,2324,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","1",0.519,0.705,1,0,0,1,1,1,0,0,0.186,0,2,0.005,"null","blue","orange","null",2,1,0.395,0.519,0.705,0.163
"19443",98,"1",43,NA,"blue","orange","null","blue","middle_left","middle_right","null","null","middle_left","null","1",NA,NA,0,0,0,1,1,1,1,NA,NA,0,2,NA,"null","blue","orange","null",2,1,0.405,0.501,0.677,0.15
"19444",98,"1",44,1260,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","null",0.15,0.672,0,0,0,0,1,0,0,0,0.522,0,2,0,"null","null","orange","blue",2,1,0.395,0.506,0.672,0.15
"19445",98,"1",45,536,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.692,0.507,0,0,1,1,1,0,1,1,0.185,0,2,0.005,"null","blue","orange","null",2,1,0.381,0.507,0.692,0.165
"19446",98,"1",46,656,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.165,0.692,0,0,0,1,1,1,0,0,0.527,0,2,0,"null","null","orange","blue",2,1,0.382,0.495,0.692,0.165
"19447",98,"1",47,880,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","0",0.682,0.15,1,0,1,1,1,1,1,1,0.532,0,2,0,"null","null","blue","orange",2,1,0.392,0.462,0.682,0.15
"19448",98,"1",48,786,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.474,0.682,0,0,0,1,1,1,0,0,0.208,0,2,0.005,"null","orange","blue","null",2,1,0.389,0.474,0.682,0.15
"19449",98,"1",49,1069,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.161,0.392,1,0,0,1,1,0,0,0,0.231,0,2,0,"blue","null","null","orange",2,1,0.392,0.458,0.689,0.161
"19450",98,"1",50,798,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.697,0.183,1,0,0,1,1,1,0,1,0.514,0,2,0.005,"null","null","orange","blue",2,1,0.342,0.466,0.697,0.183
"19451",98,"2",51,2277,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.45,0.175,0,0,0,1,1,0,1,1,0.275,0,2,0.005,"null","blue","null","orange",2,1,0.362,0.45,0.691,0.175
"19452",98,"2",52,1626,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.337,0.191,0,0,0,1,1,0,1,1,0.146,0,2,0.005,"orange","null","null","blue",2,1,0.337,0.468,0.704,0.191
"19453",98,"2",53,2220,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.474,0.179,0,0,0,1,1,0,1,1,0.295,0,2,0,"null","blue","null","orange",2,1,0.367,0.474,0.689,0.179
"19454",98,"2",54,990,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","0",0.651,0.475,1,0,0,1,1,1,0,1,0.176,0,2,0.005,"null","orange","blue","null",2,1,0.365,0.475,0.651,0.18
"19455",98,"2",55,1401,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.675,0.357,0,1,0,1,1,1,0,1,0.318,0,2,0.005,"blue","null","orange","null",2,1,0.357,0.517,0.675,0.203
"19456",98,"2",56,967,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.22,0.347,1,0,0,1,1,0,1,0,0.127,0,2,0,"blue","null","null","orange",2,1,0.347,0.51,0.686,0.22
"19457",98,"2",57,561,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.503,0.711,1,0,0,1,1,0,0,0,0.208,0,2,0,"null","orange","blue","null",2,1,0.306,0.503,0.711,0.229
"19458",98,"2",58,1003,"blue","orange","blue","orange","right","left","k","right","left","1","0",0.228,0.283,0,0,0,1,1,0,0,0,0.055,0,2,0.005,"orange","null","null","blue",2,1,0.283,0.51,0.751,0.228
"19459",98,"2",59,773,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.277,0.735,0,0,1,1,1,0,1,0,0.458,0,2,0,"orange","null","blue","null",2,1,0.277,0.499,0.735,0.296
"19460",98,"2",60,1476,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","0",0.285,0.532,0,1,0,1,1,1,0,0,0.247,0,2,0,"blue","orange","null","null",2,1,0.285,0.532,0.745,0.285
"19461",98,"2",61,936,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.52,0.733,0,0,1,1,1,0,1,0,0.213,0,2,0,"null","orange","blue","null",2,1,0.338,0.52,0.733,0.309
"19462",98,"2",62,680,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.311,0.541,1,0,0,1,1,1,0,0,0.23,0,2,0,"orange","blue","null","null",2,1,0.311,0.541,0.74,0.303
"19463",98,"2",63,604,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.327,0.286,0,1,0,1,1,1,0,1,0.041,0,2,0.005,"blue","null","null","orange",2,1,0.327,0.521,0.757,0.286
"19464",98,"2",64,1679,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.311,0.303,0,1,0,1,1,1,1,1,0.00800000000000001,0,2,0,"orange","null","null","blue",2,1,0.311,0.558,0.739,0.303
"19465",98,"2",65,1259,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","0",0.546,0.306,1,0,0,1,1,1,0,1,0.24,0,2,0,"blue","orange","null","null",2,1,0.306,0.546,0.74,0.314
"19466",98,"2",66,612,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.274,0.523,0,0,1,1,1,1,1,0,0.249,0,2,0.005,"blue","orange","null","null",2,1,0.274,0.523,0.724,0.325
"19467",98,"2",67,4286,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.725,0.306,1,0,0,1,1,0,0,1,0.419,0,2,0.005,"null","null","blue","orange",2,1,0.263,0.537,0.725,0.306
"19468",98,"2",68,2167,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","1",0.524,0.272,0,0,0,1,1,0,0,1,0.252,0,2,0,"blue","orange","null","null",2,1,0.272,0.524,0.7,0.321
"19469",98,"2",69,1119,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.358,0.495,1,0,0,1,1,1,0,0,0.137,0,2,0,"null","blue","null","orange",2,1,0.27,0.495,0.686,0.358
"19470",98,"2",70,1486,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","0",0.486,0.406,0,0,1,1,1,1,1,1,0.08,0,2,0.005,"null","blue","null","orange",2,1,0.218,0.486,0.678,0.406
"19471",98,"2",71,974,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.518,0.249,1,1,0,1,1,1,0,1,0.269,0,2,0.005,"orange","blue","null","null",2,1,0.249,0.518,0.674,0.399
"19472",98,"2",72,1314,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.25,0.382,0,0,1,1,1,0,1,0,0.132,0,2,0.005,"orange","null","null","blue",2,1,0.25,0.509,0.658,0.382
"19473",98,"2",73,855,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.509,0.401,0,0,0,1,1,0,1,1,0.108,0,2,0.005,"null","blue","null","orange",2,1,0.253,0.509,0.666,0.401
"19474",98,"2",74,992,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","1",0.502,0.679,0,1,0,1,1,1,0,0,0.177,0,2,0.005,"null","orange","blue","null",2,1,0.272,0.502,0.679,0.419
"19475",98,"2",75,844,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.295,0.419,0,0,0,1,1,0,0,0,0.124,0,2,0.005,"blue","null","null","orange",2,1,0.295,0.496,0.696,0.419
"19476",98,"2",76,1191,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","1",0.669,0.405,0,0,0,1,1,0,1,1,0.264,0,2,0,"null","null","orange","blue",2,1,0.292,0.523,0.669,0.405
"19477",98,"2",77,929,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","0",0.414,0.516,0,0,1,1,1,0,1,0,0.102,0,2,0.005,"null","orange","null","blue",2,1,0.322,0.516,0.662,0.414
"19478",98,"2",78,1295,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.483,0.418,0,0,1,1,1,1,1,1,0.065,0,2,0.005,"null","orange","null","blue",2,1,0.288,0.483,0.706,0.418
"19479",98,"2",79,916,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.288,0.498,0,0,0,1,1,1,0,0,0.21,0,2,0,"blue","orange","null","null",2,1,0.288,0.498,0.728,0.413
"19480",98,"2",80,1227,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.729,0.427,0,0,0,1,1,0,0,1,0.302,0,2,0.005,"null","null","orange","blue",2,1,0.29,0.523,0.729,0.427
"19481",98,"2",81,1451,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.718,0.277,1,1,0,1,1,1,0,1,0.441,0,2,0.005,"blue","null","orange","null",2,1,0.277,0.593,0.718,0.419
"19482",98,"2",82,1046,"blue","orange","orange","blue","left","right","k","right","left","1","1",0.404,0.28,1,0,0,1,1,0,1,1,0.124,0,2,0.005,"blue","null","null","orange",2,1,0.28,0.596,0.74,0.404
"19483",98,"2",83,1615,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.74,0.633,1,0,0,1,1,0,0,1,0.107,0,2,0.005,"null","blue","orange","null",2,1,0.274,0.633,0.74,0.381
"19484",98,"2",84,1076,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.265,0.366,0,0,0,1,1,0,0,0,0.101,0,2,0,"blue","null","null","orange",2,1,0.265,0.641,0.733,0.366
"19485",98,"2",85,1370,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.725,0.346,0,0,0,1,1,0,1,1,0.379,0,2,0.005,"null","null","orange","blue",2,1,0.247,0.646,0.725,0.346
"19486",98,"2",86,1372,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.623,0.752,0,0,0,1,1,1,0,0,0.129,0,2,0,"null","blue","orange","null",2,1,0.222,0.623,0.752,0.362
"19487",98,"2",87,752,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","0",0.197,0.767,0,0,0,1,1,0,1,0,0.57,0,2,0,"orange","null","blue","null",2,1,0.197,0.59,0.767,0.348
"19488",98,"2",88,1412,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.356,0.779,1,0,0,1,1,0,1,0,0.423,0,2,0,"null","null","blue","orange",2,1,0.216,0.612,0.779,0.356
"19489",98,"2",89,839,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.763,0.586,1,0,1,1,1,0,1,1,0.177,0,2,0.005,"null","blue","orange","null",2,1,0.246,0.586,0.763,0.379
"19490",98,"2",90,976,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.372,0.614,1,0,0,1,1,0,1,0,0.242,0,2,0,"null","blue","null","orange",2,1,0.257,0.614,0.755,0.372
"19491",98,"2",91,1085,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","0",0.366,0.745,0,1,0,1,1,1,0,0,0.379,0,2,0,"null","null","orange","blue",2,1,0.247,0.617,0.745,0.366
"19492",98,"2",92,1146,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","0",0.375,0.639,1,1,0,1,1,1,0,0,0.264,0,2,0.005,"null","orange","null","blue",2,1,0.254,0.639,0.774,0.375
"19493",98,"2",93,1152,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.639,0.243,1,0,1,1,1,0,1,1,0.396,0,2,0.005,"orange","blue","null","null",2,1,0.243,0.639,0.764,0.393
"19494",98,"2",94,922,"blue","orange","orange","blue","left","right","k","right","left","1","1",0.419,0.259,0,0,0,1,1,0,1,1,0.16,0,2,0.005,"blue","null","null","orange",2,1,0.259,0.63,0.796,0.419
"19495",98,"2",95,890,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.385,0.647,0,1,0,1,1,1,0,0,0.262,0,2,0.005,"null","orange","null","blue",2,1,0.262,0.647,0.798,0.385
"19496",98,"2",96,897,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.794,0.675,0,0,0,1,1,0,1,1,0.119,0,2,0.005,"null","blue","orange","null",2,1,0.274,0.675,0.794,0.369
"19497",98,"2",97,1088,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.36,0.697,0,0,0,1,1,0,1,0,0.337,0,2,0,"null","orange","null","blue",2,1,0.234,0.697,0.792,0.36
"19498",98,"2",98,630,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.706,0.334,0,0,1,1,1,1,1,1,0.372,0,2,0.005,"null","orange","null","blue",2,1,0.225,0.706,0.775,0.334
"19499",98,"2",99,912,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.216,0.786,1,0,0,1,1,0,0,0,0.57,0,2,0,"orange","null","blue","null",2,1,0.216,0.729,0.786,0.312
"19500",98,"2",100,836,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","0",0.321,0.757,0,0,0,1,1,0,0,0,0.436,0,2,0,"null","orange","null","blue",2,1,0.236,0.757,0.8,0.321
"19501",98,"3",101,1493,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","0",0.313,0.751,0,1,0,1,1,1,1,0,0.438,0,2,0,"null","blue","null","orange",2,1,0.229,0.751,0.796,0.313
"19502",98,"3",102,1125,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.762,0.332,1,0,1,1,1,1,1,1,0.43,0,2,0.005,"null","orange","null","blue",2,1,0.236,0.762,0.793,0.332
"19503",98,"3",103,1314,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.775,0.233,0,1,0,1,1,1,0,1,0.542,0,2,0.005,"orange","blue","null","null",2,1,0.233,0.775,0.731,0.365
"19504",98,"3",104,1120,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.373,0.724,1,0,0,1,1,0,0,0,0.351,0,2,0,"null","null","orange","blue",2,1,0.2,0.783,0.724,0.373
"19505",98,"3",105,973,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","1","0",0.373,0.784,0,1,0,1,1,1,0,0,0.411,0,2,0.005,"null","blue","null","orange",2,1,0.198,0.784,0.733,0.373
"19506",98,"3",106,2307,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","1",0.745,0.37,1,0,0,1,1,1,0,1,0.375,0,2,0,"null","null","orange","blue",2,1,0.212,0.774,0.745,0.37
"19507",98,"3",107,999,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","0",0.232,0.764,0,0,0,1,1,0,0,0,0.532,0,2,0,"blue","orange","null","null",2,1,0.232,0.764,0.777,0.351
"19508",98,"3",108,2692,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","0",0.735,0.227,1,0,1,1,1,1,1,1,0.508,0,2,0.005,"orange","blue","null","null",2,1,0.227,0.735,0.761,0.364
"19509",98,"3",109,1873,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","1","1",0.386,0.771,0,0,0,1,1,1,0,0,0.385,0,2,0.005,"null","blue","null","orange",2,1,0.233,0.771,0.773,0.386
"19510",98,"3",110,1091,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.24,0.759,1,0,0,1,1,0,0,0,0.519,0,2,0,"orange","null","blue","null",2,1,0.24,0.728,0.759,0.4
"19511",98,"3",111,1065,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","0","0",0.22,0.754,0,1,0,1,1,1,1,0,0.534,0,2,0,"blue","null","orange","null",2,1,0.22,0.726,0.754,0.374
"19512",98,"3",112,801,"blue","orange","orange","blue","left","right","k","right","left","0","0",0.4,0.232,0,0,0,1,1,1,0,1,0.168,0,2,0,"blue","null","null","orange",2,1,0.232,0.683,0.731,0.4
"19513",98,"3",113,1188,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","0",0.673,0.751,0,0,0,1,1,0,0,0,0.078,0,2,0.005,"null","blue","orange","null",2,1,0.24,0.673,0.751,0.422
"19514",98,"3",114,990,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.782,0.672,0,0,1,1,1,1,1,1,0.11,0,2,0.005,"null","blue","orange","null",2,1,0.224,0.672,0.782,0.425
"19515",98,"3",115,2361,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","1",0.404,0.8,0,0,0,1,1,1,0,0,0.396,0,2,0.005,"null","null","orange","blue",2,1,0.212,0.68,0.8,0.404
"19516",98,"3",116,662,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.182,0.759,0,0,0,1,1,0,1,0,0.577,0,2,0.005,"orange","null","blue","null",2,1,0.182,0.683,0.759,0.428
"19517",98,"3",117,664,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.192,0.683,0,1,0,1,1,1,0,0,0.491,0,2,0,"blue","orange","null","null",2,1,0.192,0.683,0.765,0.421
"19518",98,"3",118,984,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","0","0",0.186,0.734,1,1,0,1,1,1,0,0,0.548,0,2,0,"blue","null","orange","null",2,1,0.186,0.684,0.734,0.449
"19519",98,"3",119,763,"blue","orange","blue","orange","right","left","k","right","left","1","0",0.501,0.212,1,0,0,1,1,1,0,1,0.289,0,2,0.005,"orange","null","null","blue",2,1,0.212,0.659,0.713,0.501
"19520",98,"3",120,887,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.214,0.489,0,0,1,1,1,1,1,0,0.275,0,2,0,"orange","null","null","blue",2,1,0.214,0.679,0.726,0.489
"19521",98,"3",121,631,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.501,0.7,1,0,1,1,1,0,1,0,0.199,0,2,0,"null","null","blue","orange",2,1,0.258,0.678,0.7,0.501
"19522",98,"3",122,408,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.273,0.651,1,0,0,1,1,0,0,0,0.378,0,2,0,"orange","blue","null","null",2,1,0.273,0.651,0.699,0.477
"19523",98,"3",123,2042,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","0",0.744,0.242,0,0,0,1,1,1,0,1,0.502,0,2,0,"orange","null","blue","null",2,1,0.242,0.636,0.744,0.502
"19524",98,"3",124,5858,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.628,0.762,0,0,0,1,1,1,0,0,0.134,0,2,0.005,"null","orange","blue","null",2,1,0.216,0.628,0.762,0.479
"19525",98,"3",125,3140,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","1",0.635,0.759,1,1,0,1,1,1,1,0,0.124,0,2,0,"null","orange","blue","null",2,1,0.242,0.635,0.759,0.475
"19526",98,"3",126,768,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.587,0.729,1,1,0,1,1,1,1,0,0.142,0,2,0.005,"null","orange","blue","null",2,1,0.251,0.587,0.729,0.478
"19527",98,"3",127,3739,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.777,0.464,0,0,1,1,1,0,1,1,0.313,0,2,0.005,"null","null","blue","orange",2,1,0.232,0.57,0.777,0.464
"19528",98,"3",128,1737,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.789,0.536,1,1,0,1,1,1,0,1,0.253,0,2,0.005,"null","orange","blue","null",2,1,0.225,0.536,0.789,0.451
"19529",98,"3",129,751,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.471,0.258,0,0,0,1,1,0,0,1,0.213,0,2,0,"blue","null","null","orange",2,1,0.258,0.514,0.783,0.471
"19530",98,"3",130,1172,"blue","orange","blue","orange","left","right","s","left","right","0","0",0.255,0.462,0,0,1,1,1,1,1,0,0.207,0,2,0,"blue","null","null","orange",2,1,0.255,0.498,0.789,0.462
"19531",98,"3",131,672,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","0",0.546,0.249,0,0,0,1,1,1,0,1,0.297,0,2,0,"blue","orange","null","null",2,1,0.249,0.546,0.773,0.5
"19532",98,"3",132,655,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","0","0",0.244,0.772,0,0,1,1,1,0,1,0,0.528,0,2,0,"blue","null","orange","null",2,1,0.244,0.585,0.772,0.481
"19533",98,"3",133,695,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","0",0.577,0.502,0,0,0,1,1,0,0,1,0.075,0,2,0,"null","orange","null","blue",2,1,0.252,0.577,0.759,0.502
"19534",98,"3",134,609,"blue","orange","null","blue","middle_left","middle_right","k","null","middle_left","null","0",NA,NA,0,0,0,1,1,1,0,NA,NA,0,2,NA,"null","blue","orange","null",2,1,0.264,0.598,0.781,0.504
"19535",98,"3",135,901,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","null",0.595,0.516,0,0,1,0,1,0,1,1,0.079,0,2,0,"null","orange","null","blue",2,1,0.273,0.595,0.804,0.516
"19536",98,"3",136,1263,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","0",0.513,0.594,0,0,1,1,1,1,1,0,0.081,0,2,0,"null","orange","null","blue",2,1,0.264,0.594,0.795,0.513
"19537",98,"3",137,464,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","0",0.526,0.798,1,1,0,1,1,1,0,0,0.272,0,2,0,"null","null","orange","blue",2,1,0.235,0.6,0.798,0.526
"19538",98,"3",138,624,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.23,0.558,0,0,0,1,1,1,0,0,0.328,0,2,0.005,"orange","null","null","blue",2,1,0.23,0.571,0.772,0.558
